PLAYER,TEAM,AGE,POS,HANDED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS
Nick Palmieri,-,19,RW,Right,NJD,Entry-Level,18,,3,RFA,2012,"$536,667","$801,667","$585,000","$500,000","$85,000","$290,000"
Curtis McElhinney,-,26,G,Left,CGY,Standard (1-way),26,,2,UFA,2011,"$535,000","$535,000","$500,000","$500,000",$0,$0
Andrew Desjardins,-,22,C,Left,SJS,Entry-Level,24,,1,RFA,2010,"$535,000","$535,000","$535,000","$535,000",$0,$0
Robert Bortuzzo,NYI,20,RD,Right,PIT,Entry-Level,20,,3,RFA,2012,"$535,000","$535,000","$530,000","$500,000","$30,000",$0
Brett Bellemore,-,21,D,Right,CAR,Entry-Level,20,,3,RFA,2011,"$533,333","$533,333","$530,000","$500,000","$30,000",$0
Brian Lashoff,-,18,LD,Left,DET,Entry-Level,18,,3,RFA,2013,"$531,667","$531,667",$0,"-$20,000","$20,000",$0
Andrew Kozek,-,23,LW,Left,ATL,Entry-Level,23,,2,RFA,2011,"$531,250","$531,250","$520,000","$500,000","$20,000",$0
Hubert Labrie,-,17,D,Left,DAL,Entry-Level,17,,3,RFA,2014,"$528,333","$528,333",$0,"-$20,000","$20,000",$0
Brett Sutter,-,22,"LW, C",Left,CGY,Entry-Level,20,,3,RFA,2010,"$528,333","$536,667","$560,000","$560,000",$0,$0
Patrick Maroon,BOS,21,"LW, RW",Left,ANA,Entry-Level,19,,3,RFA,2011,"$528,333","$528,333","$555,000","$502,500","$52,500",$0
Alexandre Bolduc,-,24,C,Left,VAN,Standard (2-way),23,,2,RFA,2010,"$527,500","$527,500","$540,000","$500,000","$40,000",$0
Martin Jones,TOR,19,G,Left,LAK,Entry-Level,18,,3,RFA,2013,"$526,111","$526,111",$0,"-$30,000","$30,000",$0
Matt Smaby,-,24,D,Left,TBL,Standard (1-way),24,,2,UFA,2011,"$525,000","$525,000","$500,000","$500,000",$0,$0
David Liffiton,-,24,D,Left,CBJ,Standard (2-way),24,,1,RFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0
Jean-Francois Jacques,-,24,LW,Left,EDM,Standard (2-way),23,,2,RFA,2010,"$525,000","$525,000","$550,000","$550,000",$0,$0
Aaron Rome,-,25,D,Left,VAN,Standard (1-way),25,,1,UFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0
Tim Brent,-,25,C,Right,TOR,Standard (2-way),25,,1,UFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0
Pierre-Luc Letourneau-Leblond,-,24,RW,Left,NJD,Standard (1-way),23,,3,RFA,2012,"$525,000","$525,000","$500,000","$500,000",$0,$0
Brett Festerling,-,23,D,Left,ANA,Standard (2-way),23,,2,RFA,2011,"$525,000","$525,000","$525,000","$525,000",$0,$0
Kevin Westgarth,-,25,RW,Right,LAK,Standard (2-way),25,,3,UFA,2012,"$525,000","$525,000","$550,000","$550,000",$0,$0
Ryan Wilson,-,22,LD,Left,CGY,Entry-Level,21,,3,RFA,2011,"$525,000","$551,667","$530,000","$500,000","$30,000","$60,000"
Joel Rechlicz,-,22,RW,Right,NYI,Entry-Level,21,,3,RFA,2011,"$525,000","$525,000","$525,000","$525,000",$0,$0
Davis Drewiske,-,24,LD,Left,LAK,Entry-Level,23,,2,RFA,2010,"$525,000","$525,000","$537,500","$537,500",$0,$0
Dylan Reese,-,24,RD,Right,CBJ,Standard (2-way),25,,1,RFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0
Kyle Quincey,-,23,RD,Left,DET,Standard (1-way),23,,2,RFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0
Drew Miller,-,25,"LW, RW",Left,ANA,Standard (2-way),24,,2,RFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0
Frans Nielsen,-,25,"C, LW",Left,NYI,Standard (1-way),24,,4,UFA,2012,"$525,000","$525,000","$500,000","$500,000",$0,$0
Jack Hillen,-,23,D,Left,NYI,Standard (1-way),23,,2,UFA,2011,"$525,000","$525,000","$500,000","$500,000",$0,$0
Ryan Reaves,TOR,22,RW,Right,STL,Entry-Level,20,,3,RFA,2010,"$525,000","$583,333","$535,000","$535,000",$0,"$50,000"
Nick Tarnasky,-,24,LW,Left,TBL,Standard (1-way),22,,3,UFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0
Brian Boyle,-,24,"LW, C",Left,NYR,Standard (2-way),24,,2,RFA,2011,"$525,000","$525,000","$500,000","$500,000",$0,$0
Brett Carson,-,23,D,Right,CAR,Standard (2-way),23,,1,RFA,2010,"$522,500","$522,500","$522,500","$522,500",$0,$0
Patrick Kaleta,-,23,RW,Right,BUF,Standard (2-way),23,,1,RFA,2010,"$522,500","$522,500","$522,500","$522,500",$0,$0
Scott Jackson,-,22,D,Left,TBL,Entry-Level,21,,3,RFA,2011,"$521,667","$521,667","$530,000","$500,000","$30,000",$0
Darroll Powe,-,24,C,Left,PHI,Entry-Level,23,,2,RFA,2010,"$520,000","$520,000","$532,500","$532,500",$0,$0
Derek Joslin,-,22,LD,Left,SJS,Entry-Level,19,,3,RFA,2010,"$516,667","$516,667","$500,000","$500,000",$0,$0
Tom Fritsche,-,22,LW,Left,COL,Entry-Level,21,,3,RFA,2011,"$516,667","$516,667","$525,000","$500,000","$25,000",$0
David Schlemko,-,22,LD,Left,ARI,Entry-Level,20,,3,RFA,2010,"$516,667","$516,667","$515,000","$515,000",$0,$0
Oskars Bartulis,-,22,D,Left,PHI,Entry-Level,20,,3,RFA,2010,"$516,666","$516,666","$500,000","$500,000",$0,$0
Shawn Thornton,-,31,"LW, RW",Right,BOS,Standard (1-way),29,,3,UFA,2010,"$516,666","$516,666","$516,666","$516,666",$0,$0
Nick Drazenovic,-,22,C,Left,STL,Entry-Level,20,,3,RFA,2010,"$513,333","$571,667","$530,000","$530,000",$0,"$50,000"
David Desharnais,-,22,C,Left,MTL,Entry-Level,22,,2,RFA,2010,"$512,500","$512,500","$525,000","$525,000",$0,$0
Jay Rosehill,-,23,LW,Left,TOR,Standard (2-way),23,,2,UFA,2011,"$512,500","$512,500","$500,000","$500,000",$0,$0
Niclas Bergfors,-,22,RW,Right,NJD,Entry-Level,18,,3,RFA,2010,"$511,667","$818,333","$500,000","$500,000",$0,"$290,000"
Cody Bass,-,22,C,Right,OTT,Entry-Level,19,,3,RFA,2010,"$511,667","$511,667","$500,000","$500,000",$0,$0
Matt Taormina,-,22,LD,Left,NJD,Entry-Level,22,,2,RFA,2011,"$510,000","$510,000","$510,000","$500,000","$10,000",$0
Dustin Jeffrey,-,21,C,Left,PIT,Entry-Level,19,,3,RFA,2011,"$508,333","$508,333","$525,000","$500,000","$25,000",$0
Brad Mills,-,26,C,Right,NJD,Standard (2-way),26,,2,UFA,2011,"$505,000","$505,000","$510,000","$510,000",$0,$0
Jassen Cullimore,-,36,LD,Left,CHI,35+ (2-way),36,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Andrew Raycroft,-,29,G,Left,VAN,Standard (1-way),29,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Andrew Peters,-,29,LW,Left,NJD,Standard (1-way),29,,2,UFA,2011,"$500,000","$500,000","$500,000","$500,000",$0,$0
Mark Parrish,-,32,RW,Right,TBL,Standard (2-way),32,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Yan Stastny,-,26,C,Left,STL,Standard (1-way),25,,2,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Doug Janik,-,29,D,Left,DET,Standard (2-way),29,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Hugh Jessiman,-,25,RW,Right,NSH,Standard (2-way),25,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Josh Hennessy,-,24,C,Left,OTT,Standard (2-way),23,,2,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Stefan Meyer,-,23,LW,Left,ARI,Standard (2-way),23,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Lauri Tukonen,-,22,LW,Right,TBL,Standard (2-way),22,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Lukas Kaspar,-,23,LW,Right,PHI,Standard (2-way),23,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Michael Funk,-,22,D,Left,VAN,Standard (2-way),22,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Dane Byers,-,23,LW,Left,NYR,Standard (2-way),23,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Dean McAmmond,-,36,LW,Left,NJD,35+ (2-way),36,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Lawrence Nycholat,-,30,LD,Left,VAN,Standard (1-way),30,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Noah Welch,-,26,LD,Left,FLA,Standard (2-way),26,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Wade Brookbank,-,31,"D, LW",Left,PIT,Standard (2-way),31,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Ryan Hollweg,-,26,LW,Left,ARI,Standard (2-way),26,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Jason Ward,-,30,RW,Right,PHI,Standard (2-way),31,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Matt Pettinger,-,28,LW,Left,VAN,Standard (2-way),29,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Sebastien Caron,-,29,G,Left,PHI,Standard (1-way),29,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Kyle Wilson,-,24,C,Left,WSH,Standard (2-way),24,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Matt D'Agostini,-,22,RW,Right,MTL,Standard (2-way),22,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Yann Danis,-,28,G,Left,NJD,Standard (1-way),28,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Matt Kassian,-,22,C,Left,MIN,Entry-Level,20,,3,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Brad Staubitz,-,24,RW,Right,SJS,Standard (2-way),25,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Paul Bissonnette,-,24,LW,Left,PIT,Standard (2-way),23,,2,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
John Curry,-,25,G,Left,PIT,Standard (2-way),25,,2,RFA,2011,"$500,000","$500,000","$500,000","$500,000",$0,$0
Blair Jones,-,22,C,Right,TBL,Standard (2-way),22,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Matt Carkner,-,28,D,Right,OTT,Standard (2-way),27,,2,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Drew MacIntyre,-,26,G,Left,ATL,Standard (2-way),26,,2,UFA,2011,"$500,000","$500,000","$500,000","$500,000",$0,$0
Mike McKenna,-,26,G,Right,TBL,Standard (2-way),25,,2,UFA,2011,"$500,000","$500,000","$500,000","$500,000",$0,$0
Micheal Haley,-,23,C,Left,NYI,Entry-Level,22,,2,RFA,2011,"$500,000","$500,000","$500,000","$500,000",$0,$0
Mark Fraser,-,22,D,Left,NJD,Standard (2-way),22,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Johnny Boychuk,-,25,RD,Right,BOS,Standard (1-way),25,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
André Benoît,-,25,LD,Left,MTL,Standard (2-way),25,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Matt Ellis,-,27,LW,Left,BUF,Standard (1-way),27,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Patrick Dwyer,-,26,RW,Right,CAR,Standard (2-way),26,,2,UFA,2011,"$500,000","$500,000","$500,000","$500,000",$0,$0
Brandon Prust,-,25,"LW, C",Left,CGY,Standard (1-way),24,,2,RFA,2010,"$500,000","$500,000","$525,000","$525,000",$0,$0
Pierre-Alexandre Parenteau,-,26,RW,Right,NYR,Standard (1-way),26,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Nate Guenin,-,26,RD,Right,PHI,Standard (2-way),26,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
John Scott,-,26,"LW, D",Left,MIN,Standard (1-way),26,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Kyle Chipchura,-,23,"C, RW",Left,MTL,Standard (1-way),23,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Adam Cracknell,-,23,RW,Right,STL,Standard (2-way),24,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Chris Conner,-,25,RW,Left,PIT,Standard (2-way),25,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Justin Peters,-,22,G,Left,CAR,Standard (2-way),22,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Mark Letestu,-,24,"C, RW",Right,PIT,Standard (2-way),24,,2,RFA,2011,"$500,000","$500,000","$500,000","$500,000",$0,$0
Bryan Bickell,-,23,LW,Left,CHI,Standard (2-way),23,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Troy Bodie,-,24,RW,Right,ANA,Standard (2-way),24,,2,UFA,2011,"$500,000","$500,000","$500,000","$500,000",$0,$0
Tanner Glass,-,25,LW,Left,VAN,Standard (2-way),25,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Mike Angelidis,-,24,LW,Left,CAR,Standard (2-way),24,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Ryan Hamilton,-,24,LW,Left,TOR,Standard (2-way),24,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Matt Hendricks,-,28,"RW, C, LW",Left,COL,Standard (2-way),28,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Rob Klinkhammer,-,22,"LW, RW, C",Left,CHI,Entry-Level,23,,2,RFA,2011,"$500,000","$500,000","$500,000","$500,000",$0,$0
Patrick Eaves,-,25,"RW, LW",Right,DET,Standard (1-way),25,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Jay Harrison,-,26,LD,Left,CAR,Standard (2-way),26,,1,UFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Ben Lovejoy,-,25,RD,Right,PIT,Standard (2-way),25,,1,RFA,2010,"$500,000","$500,000","$500,000","$500,000",$0,$0
Michael Kostka,-,23,RD,Right,FLA,Entry-Level,22,,2,UFANo QO,2010,"$499,500","$499,500","$510,000","$510,000",$0,$0
Derek Dorsett,-,22,RW,Right,CBJ,Entry-Level,20,,3,RFA,2010,"$496,667","$563,333","$510,000","$510,000",$0,"$50,000"
David Van Der Gulik,-,26,LW,Left,CGY,Standard (2-way),25,,2,UFA,2010,"$493,750","$493,750","$500,000","$500,000",$0,$0
Pierre-Cédric Labrie,-,22,LW,Left,VAN,Entry-Level,20,,3,RFA,2010,"$493,333","$493,333","$500,000","$500,000",$0,$0
Cedrick Desjardins,-,23,G,Right,MTL,Entry-Level,22,,2,RFA,2010,"$492,500","$492,500","$500,000","$500,000",$0,$0
Deryk Engelland,-,27,RD,Right,PIT,Standard (2-way),25,,2,UFA,2010,"$492,500","$492,500","$500,000","$500,000",$0,$0
Tim Sestito,-,24,LW,Left,EDM,Standard (2-way),23,,2,UFA,2010,"$487,500","$487,500","$500,000","$500,000",$0,$0
John Mitchell,-,24,C,Left,TOR,Standard (2-way),23,,2,UFA,2010,"$487,500","$487,500","$500,000","$500,000",$0,$0
Andrew Ebbett,-,26,C,Left,ANA,Standard (2-way),25,,2,UFA,2010,"$487,500","$487,500","$500,000","$500,000",$0,$0
Rich Peverley,-,26,C,Right,NSH,Standard (1-way),26,,2,UFA,2010,"$487,500","$487,500","$500,000","$500,000",$0,$0
Derek Meech,-,25,D,Left,DET,Entry-Level,20,,3,RFA,2010,"$483,333","$483,333","$500,000","$500,000",$0,$0
Colin Stuart,-,26,LW,Left,ATL,Standard (1-way),25,,3,UFA,2010,"$483,333","$483,333","$500,000","$500,000",$0,$0
Andrew MacDonald,-,22,RD,Left,NYI,Entry-Level,21,,3,RFA,2010,"$483,333","$483,333","$500,000","$500,000",$0,$0
